Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-01-02 00:00:00-05:00,66.95867127115037,67.96522521972656,66.86332820436425,67.96522521972656,27278000,0.0,0.0
2020-01-03 00:00:00-05:00,66.93833093166674,68.21701041213593,66.90455963929347,67.60969543457031,23408000,0.0,0.0
2020-01-06 00:00:00-05:00,67.11856919518195,69.4370812039188,67.08729078696965,69.41175842285156,46768000,0.0,0.0
2020-01-07 00:00:00-05:00,69.54335656021222,69.69431580950295,69.10140504019108,69.2776870727539,34330000,0.0,0.0
2020-01-08 00:00:00-05:00,69.26328117365361,70.10894997178289,69.15453414305767,69.77078247070312,35314000,0.0,0.0
2020-01-09 00:00:00-05:00,70.6094889546629,70.94467861110725,70.02750448166115,70.50322723388672,33200000,0.0,0.0
2020-01-10 00:00:00-05:00,70.98392563781249,71.25555076930975,70.49380624465894,70.9585952758789,26258000,0.0,0.0
2020-01-13 00:00:00-05:00,71.27093190331932,71.5802987088555,70.78032005165358,71.50830078125,30730000,0.0,0.0
2020-01-14 00:00:00-05:00,71.50680981258097,71.63740929797085,70.89949492783481,71.03953552246094,26076000,0.0,0.0
2020-01-15 00:00:00-05:00,71.1602052622877,71.54554802109986,71.09267026131843,71.46708679199219,21550000,0.0,0.0
2020-01-16 00:00:00-05:00,71.77744628827148,72.03815275975688,71.50681377041046,72.01133728027344,26080000,0.0,0.0
2020-01-17 00:00:00-05:00,72.626085344564,73.52041445228143,72.32863737834732,73.46926879882812,52424000,0.0,0.0
2020-01-21 00:00:00-05:00,73.44345017940596,73.9837301623698,73.00696178186003,73.60484313964844,48930000,0.0,0.0
2020-01-22 00:00:00-05:00,73.97628733938622,74.51506708981928,73.62520837338383,73.68528747558594,28458000,0.0,0.0
2020-01-23 00:00:00-05:00,73.86802372289836,74.16348648276097,73.50899638662688,73.72599792480469,26650000,0.0,0.0
2020-01-24 00:00:00-05:00,74.12971996265826,74.19824756618672,72.65786918227317,72.80635070800781,29786000,0.0,0.0
2020-01-27 00:00:00-05:00,71.08671972598552,71.33699250078811,70.48883829793303,71.09615325927734,34132000,0.0,0.0
2020-01-28 00:00:00-05:00,71.59321023544943,72.24173713836646,71.02810757836856,72.02821350097656,29724000,0.0,0.0
2020-01-29 00:00:00-05:00,72.42347711634613,72.70553591108064,71.77445774595031,72.3360824584961,21566000,0.0,0.0
2020-01-30 00:00:00-05:00,71.41246783385319,72.26409235853124,71.25853075675514,72.21443939208984,27110000,0.0,0.0
2020-01-31 00:00:00-05:00,72.89026812670592,72.98014809578615,70.8642408722417,71.14828491210938,43822000,0.0,0.0
2020-02-03 00:00:00-05:00,72.5818823981462,73.80594554622179,72.33160968629802,73.62220764160156,71636000,0.0,0.0
2020-02-04 00:00:00-05:00,72.2263518292056,72.86444505255666,70.61446801787635,71.77545928955078,95880000,0.0,0.0
2020-02-05 00:00:00-05:00,72.6792121800727,72.72738001725605,70.99433806026747,71.8072280883789,36376000,0.0,0.0
2020-02-06 00:00:00-05:00,72.1017069989846,73.57057995499277,72.02722376835176,73.2929916381836,37822000,0.0,0.0
2020-02-07 00:00:00-05:00,72.86693661087277,73.75381754289155,72.7686157058186,73.44892120361328,28360000,0.0,0.0
2020-02-10 00:00:00-05:00,73.35555980846348,74.92721651036499,73.25475361833762,74.91629028320312,38302000,0.0,0.0
2020-02-11 00:00:00-05:00,75.145209490697,75.97002597163753,74.75688895869396,74.98580932617188,34852000,0.0,0.0
2020-02-12 00:00:00-05:00,75.27382928475085,75.49430874131542,74.91679471215745,75.41138458251953,31042000,0.0,0.0
2020-02-13 00:00:00-05:00,74.98284287407141,75.77488079404449,74.68489477219461,75.15118408203125,22914000,0.0,0.0
2020-02-14 00:00:00-05:00,75.20779068392721,75.48190111121941,74.76186114868284,75.41635131835938,23198000,0.0,0.0
2020-02-18 00:00:00-05:00,75.19835617848237,76.00379801654766,75.03299279148968,75.45160675048828,25642000,0.0,0.0
2020-02-19 00:00:00-05:00,75.83694765555981,76.01273717555429,75.52808092264881,75.72124481201172,22746000,0.0,0.0
2020-02-20 00:00:00-05:00,75.43024689467184,75.83048626235644,74.69779566759601,75.32994079589844,25962000,0.0,0.0
2020-02-21 00:00:00-05:00,74.71368322798507,75.03000583040279,73.41812216900625,73.6649169921875,42520000,0.0,0.0
2020-02-24 00:00:00-05:00,70.66511381109099,71.32705227867518,69.8576867844857,70.50670623779297,49560000,0.0,0.0
2020-02-25 00:00:00-05:00,71.0598926260904,71.35038478690109,68.54821669209058,68.84119415283203,51580000,0.0,0.0
2020-02-26 00:00:00-05:00,69.2712214294434,70.19932176165533,68.3560325324539,69.0472640991211,49776000,0.0,0.0
2020-02-27 00:00:00-05:00,67.49150271843352,68.00098920954161,65.26187799484646,65.29713439941406,62290000,0.0,0.0
2020-02-28 00:00:00-05:00,63.27906196423352,66.66272241984927,62.97615084767153,66.50382232666016,80198000,0.0,0.0
2020-03-02 00:00:00-05:00,67.10665938377004,68.89829543416829,65.80612769225289,68.84119415283203,55430000,0.0,0.0
2020-03-03 00:00:00-05:00,69.40530636805653,69.92720421557465,66.00674195489913,66.42784118652344,56602000,0.0,0.0
2020-03-04 00:00:00-05:00,67.4825543345472,68.66539786497844,66.39207605766612,68.60680389404297,47598000,0.0,0.0
2020-03-05 00:00:00-05:00,66.81666434718564,67.21790397078222,64.63620727117362,65.28771209716797,54380000,0.0,0.0
2020-03-06 00:00:00-05:00,63.06254774883927,64.69130946412695,62.42991012561368,64.34321594238281,64640000,0.0,0.0
2020-03-09 00:00:00-04:00,59.8353131816508,62.20745260056038,59.49168255231933,60.373104095458984,69252000,0.0,0.0
2020-03-10 00:00:00-04:00,62.289888932686104,63.355537217052266,60.30954404996873,63.32176971435547,54872000,0.0,0.0
2020-03-11 00:00:00-04:00,61.98597644813612,62.41600911448038,59.149040628206436,60.130271911621094,54732000,0.0,0.0
2020-03-12 00:00:00-04:00,55.746513797893854,59.03036438398447,55.04385958424716,55.19680404663086,94326000,0.0,0.0
2020-03-13 00:00:00-04:00,58.347075086419736,60.304078399115795,55.23354724050497,60.29762268066406,79400000,0.0,0.0
2020-03-16 00:00:00-04:00,54.107313960757686,56.88118149675051,52.988531177685545,53.28250503540039,96520000,0.0,0.0
2020-03-17 00:00:00-04:00,54.15846568225022,55.914352911664636,52.095693145816455,55.52007293701172,83194000,0.0,0.0
2020-03-18 00:00:00-04:00,52.63398239554666,54.871051840564625,51.49483597251045,54.1857795715332,93044000,0.0,0.0
2020-03-19 00:00:00-04:00,54.03828968438438,57.235737933634475,52.41597983595572,55.2027587890625,74064000,0.0,0.0
2020-03-20 00:00:00-04:00,56.15767505901044,56.534080583243956,52.741239806771596,53.044647216796875,82878000,0.0,0.0
2020-03-23 00:00:00-04:00,52.456698939752336,52.98008946545137,50.097967458203165,52.34546661376953,83672000,0.0,0.0
2020-03-24 00:00:00-04:00,54.82089627383241,56.27834290238124,53.94940459505659,56.11347961425781,72468000,0.0,0.0
2020-03-25 00:00:00-04:00,55.843832238847845,56.91593598188872,53.77957108607698,54.703697204589844,90324000,0.0,0.0
2020-03-26 00:00:00-04:00,55.35421570523209,58.17277701676787,54.22748827696145,57.74770736694336,76562000,0.0,0.0
2020-03-27 00:00:00-04:00,55.98735373238596,57.158278669216685,54.821891909688404,55.132747650146484,62794000,0.0,0.0
2020-03-30 00:00:00-04:00,56.24407702996615,57.155788104039814,54.548272761585835,56.92289352416992,58736000,0.0,0.0
2020-03-31 00:00:00-04:00,57.043063878326876,58.26811211137235,56.446675267858,57.69953536987305,65228000,0.0,0.0
2020-04-01 00:00:00-04:00,55.81503969905446,56.08418330124457,54.29998788869952,54.7275390625,51970000,0.0,0.0
2020-04-02 00:00:00-04:00,54.62326044918919,55.753962152647176,54.282115116824485,55.468929290771484,56410000,0.0,0.0
2020-04-03 00:00:00-04:00,55.35371730864713,55.55631850299663,53.385791673504606,54.2607536315918,51374000,0.0,0.0
2020-04-06 00:00:00-04:00,56.26195964457938,59.12967778050272,55.86469805410107,58.754268646240234,63320000,0.0,0.0
2020-04-07 00:00:00-04:00,60.43368148304381,60.620893529545036,58.459300013090534,58.72298049926758,61620000,0.0,0.0
2020-04-08 00:00:00-04:00,59.74294719569394,60.3289059468666,58.79200545437825,59.93661117553711,40334000,0.0,0.0
2020-04-09 00:00:00-04:00,60.49178169677421,60.680975159986424,59.21260232823927,59.91525650024414,54028000,0.0,0.0
2020-04-13 00:00:00-04:00,59.663493971680225,60.3100356670181,58.711559676495355,60.10594177246094,38702000,0.0,0.0
2020-04-14 00:00:00-04:00,61.57382536538522,63.35056879345546,61.00623734167442,62.82817459106445,63358000,0.0,0.0
2020-04-15 00:00:00-04:00,61.898577725439324,63.31878268719439,61.27736260381202,62.434383392333984,42236000,0.0,0.0
2020-04-16 00:00:00-04:00,62.92300874781645,63.23187924434024,61.48592196083306,62.440834045410156,57896000,0.0,0.0
2020-04-17 00:00:00-04:00,63.6460212241004,64.05817941174207,62.86639857194978,63.51194763183594,51050000,0.0,0.0
2020-04-20 00:00:00-04:00,63.05957146388508,63.403698385158826,62.39167738128082,62.62556457519531,35292000,0.0,0.0
2020-04-21 00:00:00-04:00,61.709881356272376,62.07188272751854,59.83729494932787,60.19284439086914,49648000,0.0,0.0
2020-04-22 00:00:00-04:00,61.63042922031265,63.55565024230453,61.4362689416713,62.489505767822266,46296000,0.0,0.0
2020-04-23 00:00:00-04:00,62.853494700717256,63.96632194128163,62.594781016508605,63.12313461303711,34202000,0.0,0.0
2020-04-24 00:00:00-04:00,62.320172498657115,63.44789635340978,61.773940668732926,63.39277648925781,37402000,0.0,0.0
2020-04-27 00:00:00-04:00,64.15750128092515,64.26178538566344,62.81972784286923,63.10774230957031,44186000,0.0,0.0
2020-04-28 00:00:00-04:00,63.72051660190071,63.79797764528471,61.09760444603932,61.20734786987305,80700000,0.0,0.0
2020-04-29 00:00:00-04:00,66.78934790045282,67.54165883951754,65.88210729515733,66.6493148803711,108358000,0.0,0.0
2020-04-30 00:00:00-04:00,66.11201957490346,67.03763472110475,65.62239273502772,66.87376403808594,55842000,0.0,0.0
2020-05-01 00:00:00-04:00,65.75100006817652,67.10864053609349,65.03444570950143,65.4148178100586,48872000,0.0,0.0
2020-05-04 00:00:00-04:00,64.95847353570845,65.76987849801317,64.35662178892676,65.69190979003906,30806000,0.0,0.0
2020-05-05 00:00:00-04:00,66.41691697950115,68.08093904283001,66.29426590492336,66.98896789550781,39666000,0.0,0.0
2020-05-06 00:00:00-04:00,67.43489620672509,67.96573507924788,66.79580281692043,66.81069946289062,31732000,0.0,0.0
2020-05-07 00:00:00-04:00,67.59926435808376,68.32873785890114,67.16376853413021,67.99503326416016,30652000,0.0,0.0
2020-05-08 00:00:00-04:00,68.61773777696003,69.35365934273877,68.13059625287245,68.74287414550781,33326000,0.0,0.0
2020-05-11 00:00:00-04:00,68.3679661933899,70.29169468748732,68.30390909418357,69.69878387451172,32718000,0.0,0.0
2020-05-12 00:00:00-04:00,69.92869401506682,70.23209760902837,68.25473844878208,68.28800964355469,33918000,0.0,0.0
2020-05-13 00:00:00-04:00,68.3366751009286,68.79203814843098,65.9456648705068,66.95470428466797,40368000,0.0,0.0
2020-05-14 00:00:00-04:00,66.2192897181681,67.40361868434019,65.71178835545417,67.3782958984375,36660000,0.0,0.0
2020-05-15 00:00:00-04:00,66.95122766332483,68.25820745732415,66.4913941497389,68.18273162841797,41544000,0.0,0.0
2020-05-18 00:00:00-04:00,67.61267414754582,69.1609934145914,67.24619845412195,68.78459167480469,47094000,0.0,0.0
2020-05-19 00:00:00-04:00,68.79948120448985,69.14757473329719,68.21749670817653,68.24927520751953,31586000,0.0,0.0
2020-05-20 00:00:00-04:00,68.9822221805776,70.11789063162281,68.89582011929386,69.97537231445312,38262000,0.0,0.0
2020-05-21 00:00:00-04:00,70.06624345555898,70.337868556823,69.24192704274618,69.85569763183594,30894000,0.0,0.0
2020-05-22 00:00:00-04:00,69.71418212507929,70.36469433236083,69.31940580639626,70.17798614501953,28544000,0.0,0.0
2020-05-26 00:00:00-04:00,71.60413885227362,71.76056121271995,70.4838671234599,70.5816879272461,44590000,0.0,0.0
2020-05-27 00:00:00-04:00,70.51366858878762,70.77933810233529,69.25237109022343,70.52757263183594,31684000,0.0,0.0
2020-05-28 00:00:00-04:00,69.52050647162248,71.72827870282323,69.47482393143548,70.42626190185547,35170000,0.0,0.0
2020-05-29 00:00:00-04:00,70.53500849563842,71.34442824071525,70.31403654153002,71.18502807617188,37044000,0.0,0.0
2020-06-01 00:00:00-04:00,70.79671210149603,71.5852720478794,70.6268782127255,71.25206756591797,25162000,0.0,0.0
2020-06-02 00:00:00-04:00,71.25851563155427,71.65577716443912,70.5935994345022,71.62151336669922,23442000,0.0,0.0
2020-06-03 00:00:00-04:00,71.64087769777096,71.95421488753679,71.09067174662701,71.46955871582031,27732000,0.0,0.0
2020-06-04 00:00:00-04:00,71.3469073433277,71.57235738789437,69.81894796687253,70.23060607910156,26982000,0.0,0.0
2020-06-05 00:00:00-04:00,70.29716055526652,71.81966465700255,69.89890632458756,71.5078125,42642000,0.0,0.0
2020-06-08 00:00:00-04:00,70.82550690785413,71.95371938382533,70.73611946163942,71.90605163574219,33878000,0.0,0.0
2020-06-09 00:00:00-04:00,71.76701395697853,72.88728563936604,71.62399555303219,72.1066665649414,33624000,0.0,0.0
2020-06-10 00:00:00-04:00,72.57493747641008,73.13407689716648,72.21988814953893,72.73334503173828,31762000,0.0,0.0
2020-06-11 00:00:00-04:00,71.55795600242254,72.0828392479217,69.44155631952972,69.61486053466797,47144000,0.0,0.0
2020-06-12 00:00:00-04:00,70.80465018402187,71.23419033508823,68.81537214700396,70.1620864868164,36676000,0.0,0.0
2020-06-15 00:00:00-04:00,68.99860289022061,70.76193818640867,68.88488527437143,70.55039978027344,30468000,0.0,0.0
2020-06-16 00:00:00-04:00,71.95372336605863,72.35942585801052,70.9600807295404,71.82809448242188,30648000,0.0,0.0
2020-06-17 00:00:00-04:00,72.14938384823937,72.60920983291969,71.2649807086044,72.1295166015625,30610000,0.0,0.0
2020-06-18 00:00:00-04:00,71.99594014241761,72.15086981349691,70.82352252928263,71.21482849121094,34862000,0.0,0.0
2020-06-19 00:00:00-04:00,71.50680901376434,71.73026627650552,70.46399835145995,70.74407196044922,52784000,0.0,0.0
2020-06-22 00:00:00-04:00,70.76244702073843,72.05055983277585,70.47343996852237,72.0361557006836,29442000,0.0,0.0
2020-06-23 00:00:00-04:00,72.10270529949794,73.25476320519093,71.75510423386123,72.69760131835938,37752000,0.0,0.0
2020-06-24 00:00:00-04:00,72.66283584354171,73.284047173786,71.01023261158954,71.1443099975586,31592000,0.0,0.0
2020-06-25 00:00:00-04:00,71.07081245432276,71.62201107158246,70.49081315049759,71.56143188476562,23958000,0.0,0.0
2020-06-26 00:00:00-04:00,71.14083539885146,71.3588295538996,67.2859228390437,67.66033935546875,97640000,0.0,0.0
2020-06-29 00:00:00-04:00,67.5510965388041,69.42120160808253,67.11957113332669,69.3799819946289,45074000,0.0,0.0
2020-06-30 00:00:00-04:00,69.36558782541128,70.71229477578841,68.871490423538,70.41683197021484,40286000,0.0,0.0
2020-07-01 00:00:00-04:00,70.47245669422166,71.92791828464271,70.2246616420495,71.60613250732422,42182000,0.0,0.0
2020-07-02 00:00:00-04:00,72.09475014363011,73.91618694295322,72.05650835115391,72.99304962158203,57218000,0.0,0.0
2020-07-06 00:00:00-04:00,73.89782139127526,74.98283672357624,73.34314484733716,74.46887969970703,44712000,0.0,0.0
2020-07-07 00:00:00-04:00,74.29408433333198,75.54495545817291,73.97478391717789,73.98571014404297,42364000,0.0,0.0
2020-07-08 00:00:00-04:00,74.52599101296335,75.04094065837363,74.10389915223111,74.66503143310547,31766000,0.0,0.0
2020-07-09 00:00:00-04:00,74.97936170940798,75.9332850768622,74.26727774875336,75.41287231445312,41836000,0.0,0.0
