Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,MSFT - Open,MSFT - Close,MSFT - Volume,GOOGL - Open,GOOGL - Close,GOOGL - Volume
2020-03-05 00:00:00-05:00,71.47210923904862,72.44677262458974,70.4781009386349,70.84329986572266,187572800,0.0,0.0,158.09197981753212,158.3014373779297,47817300,66.81666434718564,65.28771209716797,54380000
2020-03-06 00:00:00-05:00,68.2022618674925,70.33539821217181,68.01603849038064,69.90248107910156,226176800,0.0,0.0,154.81690323310937,153.82675170898438,72821100,63.06254774883927,64.34321594238281,64640000
2020-03-09 00:00:00-04:00,63.788448583610446,67.25660448536854,63.60705963029212,64.37373352050781,286744800,0.0,0.0,143.76328229915575,143.4014892578125,70419300,59.8353131816508,60.37310409545898,69252000
2020-03-10 00:00:00-04:00,67.02684373594583,69.27606360892686,65.14764961954587,69.01002502441406,285290000,0.0,0.0,150.5801493440142,153.20787048339844,65354400,62.2898889326861,63.32176971435547,54872000
2020-03-11 00:00:00-04:00,67.08733944027128,68.0136294855381,65.74989060302927,66.6133041381836,255598800,0.0,0.0,149.59948831217446,146.26722717285156,56371600,61.98597644813612,60.13027191162109,54732000
2020-03-12 00:00:00-04:00,61.8995963124533,65.30003455864062,59.97929100201063,60.034915924072266,418474000,0.0,0.0,138.33645927607344,132.3955078125,93226400,55.746513797893854,55.19680404663086,94326000
2020-03-13 00:00:00-04:00,64.06419375596272,67.69922981131083,61.176475967090425,67.22761535644531,370732000,0.0,0.0,140.43099593883534,151.21800231933594,92727400,58.347075086419736,60.29762268066406,79400000
2020-03-16 00:00:00-04:00,58.51609179443726,62.65901412516802,58.04448112338351,58.57897567749024,322423600,0.0,0.0,133.29046629899992,128.92996215820312,87905900,54.107313960757686,53.28250503540039,96520000
2020-03-17 00:00:00-04:00,59.860787730415886,62.30349073818724,57.65751584296428,61.15469741821289,324056000,0.0,0.0,133.29044104633834,139.5455780029297,81059800,54.15846568225022,55.52007293701172,83194000
2020-03-18 00:00:00-04:00,57.98885734585637,60.4630023695136,57.34794730651824,59.65763473510742,300233600,0.0,0.0,131.38630647518264,133.67127990722656,81593200,52.63398239554666,54.1857795715332,93044000
2020-03-19 00:00:00-04:00,59.8317610046788,61.1498535536418,58.67570883898437,59.20052719116211,271857200,0.0,0.0,135.9276971037771,135.87057495117188,85922700,54.03828968438438,55.2027587890625,74064000
2020-03-20 00:00:00-04:00,59.78097572031221,60.90558973701077,55.14225612147072,55.44215393066406,401693200,0.0,0.0,139.00291200117317,130.76747131347656,84866200,56.15767505901044,53.04464721679688,82878000
2020-03-23 00:00:00-04:00,55.16160047962253,55.26317786918558,51.42015002405914,54.26432800292969,336752800,0.0,0.0,130.4437399557186,129.46310424804688,78975200,52.456698939752336,52.34546661376953,83672000
2020-03-24 00:00:00-04:00,57.16413586035,59.90431931903992,56.66592135701882,59.70841979980469,287531200,0.0,0.0,136.86075403148243,141.23077392578125,82516700,54.82089627383241,56.11347961425781,72468000
2020-03-25 00:00:00-04:00,60.644394003218935,62.45828415286656,59.08444921259577,59.37950897216797,303602000,0.0,0.0,141.77344860070977,139.87881469726562,75638200,55.843832238847845,54.70369720458984,90324000
2020-03-26 00:00:00-04:00,59.62136606316325,62.56228407124869,59.582668850990856,62.504241943359375,252087200,0.0,0.0,141.28789935793438,148.62840270996094,64568100,55.35421570523209,57.74770736694336,76562000
2020-03-27 00:00:00-04:00,61.1281011506361,61.882678310331166,59.74954530489737,59.91642379760742,204216800,0.0,0.0,144.47731422169113,142.5255584716797,57042300,55.98735373238596,55.13274765014648,62794000
2020-03-30 00:00:00-04:00,60.64197645935922,61.798028812791074,60.31789194982397,61.626312255859375,167976400,0.0,0.0,145.13427789282522,152.55093383789062,63420300,56.24407702996615,56.92289352416992,58736000
2020-03-31 00:00:00-04:00,61.81737856650545,63.48373516730324,60.94670980739506,61.50054931640625,197002000,0.0,0.0,151.760681450788,150.1516876220703,77927200,57.04306387832688,57.69953536987305,65228000
2020-04-01 00:00:00-04:00,59.61652017243426,60.15343192722889,57.83407204839957,58.26456832885742,176218400,0.0,0.0,145.66741417445297,144.820068359375,57969900,55.81503969905446,54.7275390625,51970000
2020-04-02 00:00:00-04:00,58.12671646543589,59.29002414850145,57.29474488517958,59.23681640625,165934000,0.0,0.0,144.58204408545626,147.819091796875,49630700,54.62326044918919,55.46892929077149,56410000
2020-04-03 00:00:00-04:00,58.721672212892855,59.423041606914005,57.795378517377415,58.385498046875,129880000,0.0,0.0,147.6667804454456,146.4576416015625,41243300,55.35371730864713,54.2607536315918,51374000
2020-04-06 00:00:00-04:00,60.68066393279939,63.63367471849766,60.31305155829202,63.4788932800293,201820400,0.0,0.0,152.63661391051838,157.34938049316406,67111700,56.26195964457938,58.75426864624024,63320000
2020-04-07 00:00:00-04:00,65.49351591759843,65.71118861311454,62.639665388856514,62.74365997314453,202887200,0.0,0.0,161.46234039547727,155.65469360351562,62769000,60.43368148304381,58.72298049926758,61620000
2020-04-08 00:00:00-04:00,63.54418476916798,64.66396058058191,63.17899331030437,64.34955596923828,168895200,0.0,0.0,157.73020890061215,157.21609497070312,48318200,59.74294719569394,59.93661117553711,40334000
2020-04-09 00:00:00-04:00,64.98564696158498,65.31698307985819,64.0182387887634,64.81392669677734,161834800,0.0,0.0,158.38713338772783,157.22560119628906,51385100,60.49178169677421,59.91525650024414,54028000
2020-04-13 00:00:00-04:00,64.89131758100808,66.19490356550595,64.29152188952229,66.08606719970703,131022800,0.0,0.0,156.47347007896627,157.57786560058594,41905300,59.66349397168023,60.10594177246094,38702000
2020-04-14 00:00:00-04:00,67.7185831593142,69.71386284168686,67.24696864573019,69.42363739013672,194994800,0.0,0.0,160.90061819618973,165.3753662109375,52874300,61.57382536538522,62.82817459106445,63358000
2020-04-15 00:00:00-04:00,68.29901865238591,69.24949545432703,67.8709431733772,68.78997802734375,131154400,0.0,0.0,162.99520547266337,163.6426239013672,40940800,61.89857772543933,62.434383392333984,42236000
2020-04-16 00:00:00-04:00,69.5034416112321,69.70176205876241,68.28692612469368,69.33656311035156,157125200,0.0,0.0,165.94660745850538,168.55528259277344,50479600,62.92300874781645,62.44083404541016,57896000
2020-04-17 00:00:00-04:00,68.85284815768563,69.3994360529156,66.95914281806782,68.39574432373047,215250000,0.0,0.0,170.89745000525429,170.04058837890625,52765600,63.6460212241004,63.51194763183594,51050000
2020-04-20 00:00:00-04:00,67.22273735844226,68.12484020568422,66.95669879703995,66.97604370117188,130015200,0.0,0.0,168.1649915934995,166.67022705078125,36669600,63.05957146388508,62.62556457519531,35292000
2020-04-21 00:00:00-04:00,66.81887303902265,67.05346978399236,64.19477725392538,64.90582275390625,180991600,0.0,0.0,165.18495298161926,159.7771759033203,56203700,61.709881356272376,60.19284439086914,49648000
2020-04-22 00:00:00-04:00,66.1731282940646,67.21067553657838,65.8321234375921,66.77534484863281,116862400,0.0,0.0,163.17610127236938,165.2040252685547,34620200,61.63042922031265,62.489505767822266,46296000
2020-04-23 00:00:00-04:00,66.71973354012535,68.14182498152778,66.477881455009,66.5165786743164,124814400,0.0,0.0,165.76574976299443,163.2046661376953,32790800,62.853494700717256,63.12313461303711,34202000
2020-04-24 00:00:00-04:00,67.0413982021141,68.44655816865868,66.99302483477508,68.43688201904297,126161200,0.0,0.0,163.81394522260578,166.1846160888672,34277600,62.32017249865712,63.39277648925781,37402000
2020-04-27 00:00:00-04:00,68.1539012595656,68.81658086164907,67.70648089449013,68.48524475097656,117087600,0.0,0.0,168.1268971917015,165.70863342285156,33194400,64.15750128092515,63.10774230957031,44186000
2020-04-28 00:00:00-04:00,68.94717557214871,69.1285646001926,67.28323975471295,67.37513732910156,112004800,0.0,0.0,167.1747734031397,161.67178344726562,34392700,63.72051660190071,61.20734786987305,80700000
2020-04-29 00:00:00-04:00,68.86251778141856,70.05726716798014,68.65936300137292,69.58807373046875,137280800,0.0,0.0,164.91836401953887,168.9265899658203,51286600,66.78934790045282,66.6493148803711,108358000
2020-04-30 00:00:00-04:00,70.1274184677146,71.23268410942524,69.73804020932337,71.0561294555664,183064000,0.0,0.0,171.3734399674679,170.62130737304688,53875900,66.11201957490346,66.87376403808594,55842000
2020-05-01 00:00:00-04:00,69.23015344644766,72.31376726807983,69.13341409681881,69.91217803955078,240616800,0.0,0.0,167.37476813675693,166.20372009277344,39370500,65.75100006817652,65.4148178100586,48872000
2020-05-04 00:00:00-04:00,69.93636455572125,71.02953322733046,69.24708469755467,70.90135192871094,133568000,0.0,0.0,166.12748190444768,170.2689971923828,30372900,64.95847353570845,65.69190979003906,30806000
2020-05-05 00:00:00-04:00,71.36084701948627,72.79744841928256,71.21573435047652,71.9654769897461,147751200,0.0,0.0,171.96377124654674,172.09706115722656,36839200,66.41691697950115,66.98896789550781,39666000
2020-05-06 00:00:00-04:00,72.6668439519477,73.33919216211522,72.28230018886588,72.70796203613281,142333600,0.0,0.0,173.35378650241677,173.79173278808594,32139300,67.43489620672509,66.81069946289062,31732000
2020-05-07 00:00:00-04:00,73.33436839325711,73.80598277550787,73.03205337405477,73.46012878417969,115215200,0.0,0.0,175.34363951559865,174.80096435546875,28316000,67.59926435808376,67.99503326416016,30652000
2020-05-08 00:00:00-04:00,74.11974268821213,75.26194703967974,73.792357201285,75.2085952758789,133838400,0.205,0.0,176.11478793585908,175.82916259765625,30877800,68.61773777696003,68.74287414550781,33326000
2020-05-11 00:00:00-04:00,74.71632174778293,76.88675244657776,74.50776212066847,76.39204406738281,145946400,0.0,0.0,174.37246159084364,177.79042053222656,30892700,68.3679661933899,69.69878387451172,32718000
2020-05-12 00:00:00-04:00,77.07588574980144,77.52695196972876,75.39774386669593,75.51899719238281,162301200,0.0,0.0,177.8475774050722,173.76316833496094,32038200,69.92869401506682,68.28800964355469,33918000
2020-05-13 00:00:00-04:00,75.69846552238357,76.61999543008798,73.53045501521297,74.60718536376953,200622400,0.0,0.0,173.80126472459057,171.1354522705078,44711500,68.3366751009286,66.95470428466797,40368000
2020-05-14 00:00:00-04:00,73.84572041786713,75.12615554695448,73.12304775988805,75.0655288696289,158929200,0.0,0.0,169.03134305352413,171.8780517578125,41873900,66.2192897181681,67.3782958984375,36660000
2020-05-15 00:00:00-04:00,72.8368814117532,74.66780385011373,72.80292692486488,74.6217269897461,166348400,0.0,0.0,170.4784619080021,174.38197326660156,46610400,66.95122766332483,68.18273162841797,41544000
2020-05-18 00:00:00-04:00,75.9458316362108,76.7533757455592,75.2546860142826,76.37991333007812,135178400,0.0,0.0,176.8478807645849,176.0481414794922,35264500,67.61267414754582,68.78459167480469,47094000
2020-05-19 00:00:00-04:00,76.39686365238681,77.24320942617612,75.90700292212371,75.93852996826172,101729600,0.0,0.0,176.1623510602996,174.82945251464844,26799100,68.79948120448985,68.24927520751953,31586000
2020-05-20 00:00:00-04:00,76.7970088377273,77.48572687771853,76.75820688327083,77.4154052734375,111504800,0.0,0.0,176.4429932900514,177.2545166015625,31261300,68.9822221805776,69.97537231445312,38262000
2020-05-21 00:00:00-04:00,77.27720108647698,77.81799379794089,76.6006051884002,76.83826446533203,102688800,0.0,0.0,177.0062391047125,175.12542724609375,29119500,70.06624345555898,69.85569763183594,30894000
2020-05-22 00:00:00-04:00,76.57633494565745,77.41541342276373,76.47448628011443,77.33296203613281,81803200,0.0,0.0,174.89626221622237,175.20176696777344,20826900,69.71418212507929,70.17798614501953,28544000
2020-05-26 00:00:00-04:00,78.45091841064635,78.6303710026143,76.75337148985957,76.80915069580078,125522000,0.0,0.0,177.90367329268187,173.34963989257812,36073600,71.60413885227362,70.5816879272461,44590000
2020-05-27 00:00:00-04:00,76.66606775831522,77.28930432080578,75.92641792081989,77.143798828125,112945200,0.0,0.0,172.04168637143127,173.57879638671875,39517100,70.51366858878762,70.52757263183594,31684000
2020-05-28 00:00:00-04:00,76.81885227689466,78.43637538186252,76.54239845998111,77.17776489257812,133560800,0.0,0.0,172.5572695235082,173.1873779296875,33810200,69.52050647162248,70.42626190185547,35170000
2020-05-29 00:00:00-04:00,77.42026037966232,77.88102160812149,76.74609208099886,77.10257720947266,153532400,0.0,0.0,174.4570906108949,174.95355224609375,42130400,70.53500849563842,71.18502807617188,37044000
2020-06-01 00:00:00-04:00,77.05650985276371,78.17204223872224,76.92555415248881,78.05078887939453,80791200,0.0,0.0,174.27573351783732,174.5526123046875,22622400,70.79671210149603,71.25206756591797,25162000
2020-06-02 00:00:00-04:00,77.78401795906733,78.43636152325215,77.34265402331467,78.412109375,87642800,0.0,0.0,175.90834446804334,176.53846740722656,30794600,71.25851563155427,71.62151336669922,23442000
2020-06-03 00:00:00-04:00,78.73222950297175,79.10569190926654,78.15990981793529,78.84378051757812,104491200,0.0,0.0,176.45251757462225,176.9680633544922,27311000,71.64087769777096,71.46955871582031,27732000
2020-06-04 00:00:00-04:00,78.66677042606013,78.96504900059813,77.79131718524476,78.16477966308594,87560400,0.0,0.0,175.95606151294973,174.63853454589844,28761800,71.3469073433277,70.23060607910156,26982000
2020-06-05 00:00:00-04:00,78.41454026494723,80.45159499569716,78.38544064604918,80.3909683227539,137250400,0.0,0.0,174.35212860910278,178.7247772216797,39893600,70.29716055526652,71.5078125,42642000
2020-06-08 00:00:00-04:00,80.08783519139197,80.90023409134206,79.37729235859877,80.86627960205078,95654400,0.0,0.0,177.52179393272417,179.8322296142578,33211600,70.82550690785413,71.90605163574219,33878000
2020-06-09 00:00:00-04:00,80.54617766782322,83.81273576255528,80.51465061318699,83.41987609863281,147712400,0.0,0.0,179.4885514465179,181.20706176757807,29783900,71.76701395697853,72.1066665649414,33624000
2020-06-10 00:00:00-04:00,84.36807924016622,86.0340990809107,83.92914270631454,85.5660629272461,166651600,0.0,0.0,182.4768502186777,187.92832946777344,43872300,72.57493747641008,72.73334503173828,31762000
2020-06-11 00:00:00-04:00,84.71000802945393,85.13439472060976,81.35614389223483,81.45799255371094,201662400,0.0,0.0,184.38625950932416,177.8368377685547,52854700,71.55795600242254,69.61486053466797,47144000
2020-06-12 00:00:00-04:00,83.59690535411025,84.34382269299937,81.05058514318586,82.16126251220703,200146000,0.0,0.0,181.9135944488241,179.24037170410156,43373600,70.80465018402187,70.1620864868164,36676000
2020-06-15 00:00:00-04:00,80.81536275804567,83.82971944873768,80.65288000271148,83.17737579345703,138808800,0.0,0.0,176.2233791495134,180.385986328125,32770200,68.99860289022061,70.55039978027344,30468000
2020-06-16 00:00:00-04:00,85.2314142826488,85.65338103043176,83.59692127094438,85.38176727294922,165428800,0.0,0.0,184.15715975098976,184.80638122558597,42556700,71.95372336605863,71.82809448242188,30648000
2020-06-17 00:00:00-04:00,86.12626281116486,86.18688949305373,85.14168608934729,85.262939453125,114406400,0.0,0.0,186.2003029435396,185.44607543945312,25687800,72.14938384823937,72.1295166015625,30610000
2020-06-18 00:00:00-04:00,85.21928633315488,85.71400210817573,84.68819603071728,85.29689025878906,96820400,0.0,0.0,185.2169126322436,187.431884765625,23061600,71.99594014241761,71.21482849121094,34862000
2020-06-19 00:00:00-04:00,86.00256132015875,86.46816994057362,83.70116819491169,84.8094253540039,264476000,0.0,0.0,189.5990643945507,186.31480407714844,44441100,71.50680901376434,70.74407196044922,52784000
2020-06-22 00:00:00-04:00,85.20230612758097,87.17145941767127,85.15622926088085,87.02838134765625,135445200,0.0,0.0,186.925895860204,191.489501953125,32818900,70.76244702073843,72.0361557006836,29442000
2020-06-23 00:00:00-04:00,88.27242947914962,90.30463659467983,87.85289026819137,88.88597106933594,212155600,0.0,0.0,192.94065784911197,192.7688140869141,30917400,72.10270529949794,72.69760131835938,37752000
2020-06-24 00:00:00-04:00,88.51494690487205,89.43404938466047,86.94350079967253,87.31696319580078,192623200,0.0,0.0,192.47285257091232,188.8830718994141,36740600,72.66283584354171,71.1443099975586,31592000
2020-06-25 00:00:00-04:00,87.47218408676609,88.51496010857981,86.71313680637758,88.47615814208984,137522400,0.0,0.0,188.84486850692,191.26986694335935,27803900,71.07081245432276,71.56143188476562,23958000
2020-06-26 00:00:00-04:00,88.37186655732566,88.59254854021978,85.60971171941675,85.75764465332031,205256800,0.0,0.0,190.68750071610512,187.44143676757807,54675800,71.14083539885146,67.66033935546875,97640000
2020-06-29 00:00:00-04:00,85.66550295799838,87.82866626069892,85.18776440060446,87.73408508300781,130646000,0.0,0.0,186.91632647376247,189.45590209960935,26701600,67.5510965388041,69.3799819946289,45074000
2020-06-30 00:00:00-04:00,87.32179888035039,88.75259416052774,87.30240160297599,88.4664306640625,140223200,0.0,0.0,188.92127153941016,194.2963714599609,34310300,69.36558782541128,70.41683197021484,40286000
2020-07-01 00:00:00-04:00,88.54402159456686,89.0872340900109,88.25059063772953,88.29908752441406,110737200,0.0,0.0,193.9430939489472,195.43246459960935,32061200,70.47245669422166,71.60613250732422,42182000
2020-07-02 00:00:00-04:00,89.20606737392568,89.84143357500007,88.18511651038357,88.29908752441406,114041600,0.0,0.0,196.3680862556984,196.9218292236328,29315800,72.09475014363011,72.99304962158203,57218000
2020-07-06 00:00:00-04:00,89.72748807234947,91.12917664404556,89.69596101404703,90.66114044189452,118655600,0.0,0.0,199.37546387836824,201.16079711914065,31897600,73.89782139127526,74.46887969970703,44712000
2020-07-07 00:00:00-04:00,91.03941723603027,91.81786146647752,90.26824790864458,90.37979888916016,112424400,0.0,0.0,200.92214171818512,198.82174682617188,33600700,74.29408433333198,73.98571014404297,42364000
2020-07-08 00:00:00-04:00,91.35711714225694,92.51629878115334,91.26981088874352,92.48477172851562,117092000,0.0,0.0,200.55935767068064,203.19439697265625,33600000,74.52599101296335,74.66503143310547,31766000
2020-07-09 00:00:00-04:00,93.37720806711494,93.4305598406817,91.83486890517744,92.88249969482422,125642800,0.0,0.0,206.5359071342689,204.61691284179688,33121700,74.97936170940798,75.41287231445312,41836000
2020-07-10 00:00:00-04:00,92.4774952860812,93.10316665691909,91.86638112451728,93.04496002197266,90257200,0.0,0.0,203.9486444344452,203.9963836669922,26177600,75.14422899077879,76.42340850830078,35918000
2020-07-13 00:00:00-04:00,94.34964385590663,96.95901797723327,92.40231560385234,92.61572265625,191649200,0.0,0.0,204.76966993541564,197.69515991210935,38135600,76.96616497127292,75.09358215332031,42954000
2020-07-14 00:00:00-04:00,91.9973358727136,94.33995142456509,91.0636910214966,94.14837646484376,170989200,0.0,0.0,196.7977276176612,198.91722106933597,37591800,74.12823553437825,75.5221176147461,38108000
2020-07-15 00:00:00-04:00,96.0229512346548,96.27273284060122,93.5978842251878,94.79586791992188,153198000,0.0,0.0,200.07244971421292,198.6212615966797,32179400,75.63980057926288,75.32447814941406,31026000
2020-07-16 00:00:00-04:00,93.66819648454631,94.4854427364264,93.0304027910354,93.62939453125,110577600,0.0,0.0,196.100780795123,194.6877899169922,29940700,74.56074859230361,75.22715759277344,26484000
2020-07-17 00:00:00-04:00,94.08049080295564,94.2356912649812,92.96737837668049,93.44026947021484,92186800,0.0,0.0,195.21286588719,193.69485473632807,31635300,75.3259758610201,75.322998046875,34264000
